39 by 251 matrix 	 3.81391 Gflop/s
39 by 250 matrix 	 3.83037 Gflop/s
39 by 249 matrix 	 3.84951 Gflop/s
39 by 248 matrix 	 3.86686 Gflop/s
39 by 247 matrix 	 3.88617 Gflop/s
39 by 246 matrix 	 3.91843 Gflop/s
39 by 245 matrix 	 3.93932 Gflop/s
39 by 244 matrix 	 3.96547 Gflop/s
39 by 243 matrix 	 3.99649 Gflop/s
39 by 242 matrix 	 4.01205 Gflop/s
39 by 241 matrix 	 4.04527 Gflop/s
39 by 240 matrix 	 4.09654 Gflop/s
39 by 239 matrix 	 4.13498 Gflop/s
39 by 238 matrix 	 4.18509 Gflop/s
39 by 237 matrix 	 4.21892 Gflop/s
39 by 236 matrix 	 4.24871 Gflop/s
39 by 235 matrix 	 4.27027 Gflop/s
39 by 234 matrix 	 4.28165 Gflop/s
39 by 233 matrix 	 4.28216 Gflop/s
39 by 232 matrix 	 4.30924 Gflop/s
39 by 231 matrix 	 4.31659 Gflop/s
39 by 230 matrix 	 4.30941 Gflop/s
39 by 229 matrix 	 4.32331 Gflop/s
39 by 228 matrix 	 4.3239 Gflop/s
39 by 227 matrix 	 4.32212 Gflop/s
39 by 226 matrix 	 4.33925 Gflop/s
39 by 225 matrix 	 4.36561 Gflop/s
39 by 224 matrix 	 4.3771 Gflop/s
39 by 223 matrix 	 4.40685 Gflop/s
39 by 222 matrix 	 4.43913 Gflop/s
39 by 221 matrix 	 4.46612 Gflop/s
39 by 220 matrix 	 4.49939 Gflop/s
39 by 219 matrix 	 4.5347 Gflop/s
39 by 218 matrix 	 4.56264 Gflop/s
39 by 217 matrix 	 4.61177 Gflop/s
39 by 216 matrix 	 4.66438 Gflop/s
39 by 215 matrix 	 4.71864 Gflop/s
39 by 214 matrix 	 4.80195 Gflop/s
39 by 213 matrix 	 4.88375 Gflop/s
39 by 212 matrix 	 4.91637 Gflop/s
39 by 211 matrix 	 4.96133 Gflop/s
39 by 210 matrix 	 5.02031 Gflop/s
39 by 209 matrix 	 5.04511 Gflop/s
39 by 208 matrix 	 5.07748 Gflop/s
39 by 207 matrix 	 5.10839 Gflop/s
39 by 206 matrix 	 5.11993 Gflop/s
39 by 205 matrix 	 5.145 Gflop/s
39 by 204 matrix 	 5.14927 Gflop/s
39 by 203 matrix 	 5.12275 Gflop/s
39 by 202 matrix 	 5.11188 Gflop/s
39 by 201 matrix 	 5.13244 Gflop/s
39 by 200 matrix 	 5.14163 Gflop/s
39 by 199 matrix 	 5.15807 Gflop/s
39 by 198 matrix 	 5.22794 Gflop/s
39 by 197 matrix 	 5.23996 Gflop/s
39 by 196 matrix 	 5.27799 Gflop/s
39 by 195 matrix 	 5.32592 Gflop/s
39 by 194 matrix 	 5.36303 Gflop/s
39 by 193 matrix 	 5.40523 Gflop/s
39 by 192 matrix 	 5.46393 Gflop/s
39 by 191 matrix 	 5.52306 Gflop/s
39 by 190 matrix 	 5.59808 Gflop/s
39 by 189 matrix 	 5.68844 Gflop/s
39 by 188 matrix 	 5.7433 Gflop/s
39 by 187 matrix 	 5.79551 Gflop/s
39 by 186 matrix 	 5.87029 Gflop/s
39 by 185 matrix 	 5.92466 Gflop/s
39 by 184 matrix 	 5.97417 Gflop/s
39 by 183 matrix 	 6.0102 Gflop/s
39 by 182 matrix 	 6.04853 Gflop/s
39 by 181 matrix 	 6.06828 Gflop/s
39 by 180 matrix 	 6.10211 Gflop/s
39 by 179 matrix 	 6.1392 Gflop/s
39 by 178 matrix 	 6.14233 Gflop/s
39 by 177 matrix 	 6.16233 Gflop/s
39 by 176 matrix 	 6.16674 Gflop/s
39 by 175 matrix 	 6.16408 Gflop/s
39 by 174 matrix 	 6.1895 Gflop/s
39 by 173 matrix 	 6.22843 Gflop/s
39 by 172 matrix 	 6.24439 Gflop/s
39 by 171 matrix 	 6.30602 Gflop/s
39 by 170 matrix 	 6.35274 Gflop/s
39 by 169 matrix 	 6.35885 Gflop/s
39 by 168 matrix 	 6.40109 Gflop/s
39 by 167 matrix 	 6.45614 Gflop/s
39 by 166 matrix 	 6.46971 Gflop/s
39 by 165 matrix 	 6.51415 Gflop/s
39 by 164 matrix 	 6.52487 Gflop/s
39 by 163 matrix 	 6.55182 Gflop/s
39 by 162 matrix 	 6.57976 Gflop/s
39 by 161 matrix 	 6.62619 Gflop/s
39 by 160 matrix 	 6.64885 Gflop/s
39 by 159 matrix 	 6.69849 Gflop/s
39 by 158 matrix 	 6.71805 Gflop/s
39 by 157 matrix 	 6.79353 Gflop/s
39 by 156 matrix 	 6.81831 Gflop/s
39 by 155 matrix 	 6.81953 Gflop/s
39 by 154 matrix 	 6.83111 Gflop/s
39 by 153 matrix 	 6.84932 Gflop/s
39 by 152 matrix 	 6.85088 Gflop/s
39 by 151 matrix 	 6.87796 Gflop/s
39 by 150 matrix 	 6.90047 Gflop/s
39 by 149 matrix 	 6.90401 Gflop/s
39 by 148 matrix 	 6.91829 Gflop/s
39 by 147 matrix 	 6.93918 Gflop/s
39 by 146 matrix 	 6.94677 Gflop/s
39 by 145 matrix 	 6.98308 Gflop/s
39 by 144 matrix 	 7.00466 Gflop/s
39 by 143 matrix 	 7.00844 Gflop/s
39 by 142 matrix 	 7.02978 Gflop/s
39 by 141 matrix 	 7.02499 Gflop/s
39 by 140 matrix 	 7.05043 Gflop/s
39 by 139 matrix 	 7.06178 Gflop/s
39 by 138 matrix 	 7.09212 Gflop/s
39 by 137 matrix 	 7.06322 Gflop/s
39 by 136 matrix 	 7.07336 Gflop/s
39 by 135 matrix 	 7.09234 Gflop/s
39 by 134 matrix 	 7.08906 Gflop/s
39 by 133 matrix 	 7.08762 Gflop/s
39 by 132 matrix 	 7.14458 Gflop/s
39 by 131 matrix 	 7.1763 Gflop/s
39 by 130 matrix 	 7.17312 Gflop/s
39 by 129 matrix 	 7.20562 Gflop/s
39 by 128 matrix 	 7.17744 Gflop/s
39 by 127 matrix 	 7.18291 Gflop/s
39 by 126 matrix 	 7.20722 Gflop/s
39 by 125 matrix 	 7.1889 Gflop/s
39 by 124 matrix 	 7.19247 Gflop/s
39 by 123 matrix 	 7.20253 Gflop/s
39 by 122 matrix 	 7.18775 Gflop/s
39 by 121 matrix 	 7.17689 Gflop/s
39 by 120 matrix 	 7.1954 Gflop/s
39 by 119 matrix 	 7.17945 Gflop/s
39 by 118 matrix 	 7.1759 Gflop/s
39 by 117 matrix 	 7.19146 Gflop/s
39 by 116 matrix 	 7.16378 Gflop/s
39 by 115 matrix 	 7.16223 Gflop/s
39 by 114 matrix 	 7.17055 Gflop/s
39 by 113 matrix 	 7.16878 Gflop/s
39 by 112 matrix 	 7.17936 Gflop/s
39 by 111 matrix 	 7.18889 Gflop/s
39 by 110 matrix 	 7.16318 Gflop/s
39 by 109 matrix 	 7.17558 Gflop/s
39 by 108 matrix 	 7.1756 Gflop/s
39 by 107 matrix 	 7.16048 Gflop/s
39 by 106 matrix 	 7.15461 Gflop/s
39 by 105 matrix 	 7.16184 Gflop/s
39 by 104 matrix 	 7.13609 Gflop/s
39 by 103 matrix 	 7.13915 Gflop/s
39 by 102 matrix 	 7.14604 Gflop/s
39 by 101 matrix 	 7.14508 Gflop/s
39 by 100 matrix 	 7.14152 Gflop/s
39 by 99 matrix 	 7.1688 Gflop/s
39 by 98 matrix 	 7.1189 Gflop/s
39 by 97 matrix 	 7.13384 Gflop/s
39 by 96 matrix 	 7.15212 Gflop/s
39 by 95 matrix 	 7.11886 Gflop/s
39 by 94 matrix 	 7.11021 Gflop/s
39 by 93 matrix 	 7.13985 Gflop/s
39 by 92 matrix 	 7.09692 Gflop/s
39 by 91 matrix 	 7.08354 Gflop/s
39 by 90 matrix 	 7.10509 Gflop/s
39 by 89 matrix 	 7.07464 Gflop/s
39 by 88 matrix 	 7.06938 Gflop/s
39 by 87 matrix 	 7.10359 Gflop/s
39 by 86 matrix 	 7.05983 Gflop/s
39 by 85 matrix 	 7.08146 Gflop/s
39 by 84 matrix 	 7.11184 Gflop/s
39 by 83 matrix 	 7.06457 Gflop/s
39 by 82 matrix 	 7.09495 Gflop/s
39 by 81 matrix 	 7.09175 Gflop/s
39 by 80 matrix 	 7.05791 Gflop/s
39 by 79 matrix 	 7.04254 Gflop/s
39 by 78 matrix 	 7.08979 Gflop/s
39 by 77 matrix 	 7.03822 Gflop/s
39 by 76 matrix 	 7.04721 Gflop/s
39 by 75 matrix 	 7.06202 Gflop/s
39 by 74 matrix 	 7.02632 Gflop/s
39 by 73 matrix 	 7.0301 Gflop/s
39 by 72 matrix 	 7.02545 Gflop/s
39 by 71 matrix 	 7.03593 Gflop/s
39 by 70 matrix 	 7.03514 Gflop/s
39 by 69 matrix 	 7.05406 Gflop/s
39 by 68 matrix 	 6.99003 Gflop/s
39 by 67 matrix 	 6.99122 Gflop/s
39 by 66 matrix 	 6.98658 Gflop/s
39 by 65 matrix 	 6.95535 Gflop/s
39 by 64 matrix 	 7.15817 Gflop/s
39 by 63 matrix 	 7.15011 Gflop/s
39 by 62 matrix 	 6.99501 Gflop/s
39 by 61 matrix 	 7.054 Gflop/s
39 by 60 matrix 	 7.10473 Gflop/s
39 by 59 matrix 	 7.05409 Gflop/s
39 by 58 matrix 	 7.1773 Gflop/s
39 by 57 matrix 	 7.16321 Gflop/s
39 by 56 matrix 	 7.17283 Gflop/s
39 by 55 matrix 	 7.29611 Gflop/s
39 by 54 matrix 	 7.18879 Gflop/s
39 by 53 matrix 	 7.16875 Gflop/s
39 by 52 matrix 	 7.18899 Gflop/s
39 by 51 matrix 	 7.17331 Gflop/s
39 by 50 matrix 	 7.09331 Gflop/s
39 by 49 matrix 	 7.03466 Gflop/s
39 by 48 matrix 	 7.12566 Gflop/s
39 by 47 matrix 	 7.03399 Gflop/s
39 by 46 matrix 	 7.14162 Gflop/s
39 by 45 matrix 	 7.11676 Gflop/s
39 by 44 matrix 	 7.07089 Gflop/s
39 by 43 matrix 	 6.97873 Gflop/s
39 by 42 matrix 	 6.98432 Gflop/s
39 by 41 matrix 	 7.02128 Gflop/s
39 by 40 matrix 	 7.10155 Gflop/s
39 by 39 matrix 	 6.96715 Gflop/s
39 by 38 matrix 	 6.83994 Gflop/s
39 by 37 matrix 	 6.97962 Gflop/s
39 by 36 matrix 	 6.97439 Gflop/s
39 by 35 matrix 	 6.83501 Gflop/s
39 by 34 matrix 	 7.00002 Gflop/s
39 by 33 matrix 	 7.00425 Gflop/s
39 by 32 matrix 	 6.85689 Gflop/s
40 by 300 matrix 	 3.64835 Gflop/s
40 by 299 matrix 	 3.65025 Gflop/s
40 by 298 matrix 	 3.64671 Gflop/s
40 by 297 matrix 	 3.64138 Gflop/s
40 by 296 matrix 	 3.64387 Gflop/s
40 by 295 matrix 	 3.63831 Gflop/s
40 by 294 matrix 	 3.64282 Gflop/s
40 by 293 matrix 	 3.63092 Gflop/s
40 by 292 matrix 	 3.63804 Gflop/s
40 by 291 matrix 	 3.63392 Gflop/s
40 by 290 matrix 	 3.62655 Gflop/s
40 by 289 matrix 	 3.63025 Gflop/s
40 by 288 matrix 	 3.63209 Gflop/s
40 by 287 matrix 	 3.6329 Gflop/s
40 by 286 matrix 	 3.63214 Gflop/s
40 by 285 matrix 	 3.64089 Gflop/s
40 by 284 matrix 	 3.64451 Gflop/s
40 by 283 matrix 	 3.65484 Gflop/s
40 by 282 matrix 	 3.67524 Gflop/s
40 by 281 matrix 	 3.68569 Gflop/s
40 by 280 matrix 	 3.67722 Gflop/s
40 by 279 matrix 	 3.66947 Gflop/s
40 by 278 matrix 	 3.65958 Gflop/s
40 by 277 matrix 	 3.65182 Gflop/s
40 by 276 matrix 	 3.65466 Gflop/s
40 by 275 matrix 	 3.64873 Gflop/s
40 by 274 matrix 	 3.64799 Gflop/s
40 by 273 matrix 	 3.65123 Gflop/s
40 by 272 matrix 	 3.64694 Gflop/s
40 by 271 matrix 	 3.64501 Gflop/s
40 by 270 matrix 	 3.6444 Gflop/s
40 by 269 matrix 	 3.64164 Gflop/s
40 by 268 matrix 	 3.64065 Gflop/s
40 by 267 matrix 	 3.64031 Gflop/s
40 by 266 matrix 	 3.63818 Gflop/s
40 by 265 matrix 	 3.63485 Gflop/s
40 by 264 matrix 	 3.63624 Gflop/s
40 by 263 matrix 	 3.63459 Gflop/s
40 by 262 matrix 	 3.63211 Gflop/s
40 by 261 matrix 	 3.63455 Gflop/s
40 by 260 matrix 	 3.63449 Gflop/s
40 by 259 matrix 	 3.65006 Gflop/s
40 by 258 matrix 	 3.67156 Gflop/s
40 by 257 matrix 	 3.69242 Gflop/s
40 by 256 matrix 	 3.75235 Gflop/s
40 by 255 matrix 	 3.78329 Gflop/s
40 by 254 matrix 	 3.75549 Gflop/s
40 by 253 matrix 	 3.74828 Gflop/s
40 by 252 matrix 	 3.71683 Gflop/s
40 by 251 matrix 	 3.74964 Gflop/s
40 by 250 matrix 	 3.7536 Gflop/s
40 by 249 matrix 	 3.74167 Gflop/s
40 by 248 matrix 	 3.72996 Gflop/s
40 by 247 matrix 	 3.72295 Gflop/s
40 by 246 matrix 	 3.72911 Gflop/s
40 by 245 matrix 	 3.72661 Gflop/s
40 by 244 matrix 	 3.71388 Gflop/s
40 by 243 matrix 	 3.73212 Gflop/s
40 by 242 matrix 	 3.76215 Gflop/s
40 by 241 matrix 	 3.79117 Gflop/s
40 by 240 matrix 	 3.82041 Gflop/s
40 by 239 matrix 	 3.86759 Gflop/s
40 by 238 matrix 	 3.9077 Gflop/s
40 by 237 matrix 	 3.95624 Gflop/s
40 by 236 matrix 	 4.02149 Gflop/s
40 by 235 matrix 	 4.10633 Gflop/s
40 by 234 matrix 	 4.20649 Gflop/s
40 by 233 matrix 	 4.28306 Gflop/s
40 by 232 matrix 	 4.3483 Gflop/s
40 by 231 matrix 	 4.43667 Gflop/s
40 by 230 matrix 	 4.52246 Gflop/s
40 by 229 matrix 	 4.53595 Gflop/s
40 by 228 matrix 	 4.54607 Gflop/s
40 by 227 matrix 	 4.59338 Gflop/s
40 by 226 matrix 	 4.68722 Gflop/s
40 by 225 matrix 	 4.78607 Gflop/s
40 by 224 matrix 	 4.81241 Gflop/s
40 by 223 matrix 	 4.76826 Gflop/s
40 by 222 matrix 	 4.76838 Gflop/s
40 by 221 matrix 	 4.77312 Gflop/s
40 by 220 matrix 	 4.79922 Gflop/s
40 by 219 matrix 	 4.84459 Gflop/s
40 by 218 matrix 	 4.89058 Gflop/s
40 by 217 matrix 	 4.91835 Gflop/s
40 by 216 matrix 	 5.0431 Gflop/s
40 by 215 matrix 	 5.15854 Gflop/s
40 by 214 matrix 	 5.28771 Gflop/s
40 by 213 matrix 	 5.47706 Gflop/s
40 by 212 matrix 	 5.66865 Gflop/s
40 by 211 matrix 	 5.93868 Gflop/s
40 by 210 matrix 	 6.2106 Gflop/s
40 by 209 matrix 	 6.38717 Gflop/s
40 by 208 matrix 	 6.50481 Gflop/s
40 by 207 matrix 	 6.66828 Gflop/s
40 by 206 matrix 	 6.8448 Gflop/s
40 by 205 matrix 	 6.97423 Gflop/s
40 by 204 matrix 	 7.05324 Gflop/s
40 by 203 matrix 	 7.09786 Gflop/s
40 by 202 matrix 	 7.06584 Gflop/s
40 by 201 matrix 	 7.14136 Gflop/s
40 by 200 matrix 	 7.20018 Gflop/s
40 by 199 matrix 	 7.21626 Gflop/s
40 by 198 matrix 	 7.32912 Gflop/s
40 by 197 matrix 	 7.36141 Gflop/s
40 by 196 matrix 	 7.36571 Gflop/s
40 by 195 matrix 	 7.48948 Gflop/s
40 by 194 matrix 	 7.66984 Gflop/s
40 by 193 matrix 	 7.73175 Gflop/s
40 by 192 matrix 	 7.83972 Gflop/s
40 by 191 matrix 	 7.89775 Gflop/s
40 by 190 matrix 	 7.89095 Gflop/s
40 by 189 matrix 	 7.93663 Gflop/s
40 by 188 matrix 	 8.01862 Gflop/s
40 by 187 matrix 	 8.02737 Gflop/s
40 by 186 matrix 	 8.05621 Gflop/s
40 by 185 matrix 	 8.17444 Gflop/s
40 by 184 matrix 	 8.16963 Gflop/s
40 by 183 matrix 	 8.17207 Gflop/s
40 by 182 matrix 	 8.23823 Gflop/s
40 by 181 matrix 	 8.24839 Gflop/s
40 by 180 matrix 	 8.26617 Gflop/s
40 by 179 matrix 	 8.35656 Gflop/s
40 by 178 matrix 	 8.33499 Gflop/s
40 by 177 matrix 	 8.30805 Gflop/s
40 by 176 matrix 	 8.35392 Gflop/s
40 by 175 matrix 	 8.34781 Gflop/s
40 by 174 matrix 	 8.34524 Gflop/s
40 by 173 matrix 	 8.39247 Gflop/s
40 by 172 matrix 	 8.40757 Gflop/s
40 by 171 matrix 	 8.41019 Gflop/s
40 by 170 matrix 	 8.46455 Gflop/s
40 by 169 matrix 	 8.47126 Gflop/s
40 by 168 matrix 	 8.47664 Gflop/s
40 by 167 matrix 	 8.53247 Gflop/s
40 by 166 matrix 	 8.5336 Gflop/s
40 by 165 matrix 	 8.50829 Gflop/s
40 by 164 matrix 	 8.558 Gflop/s
40 by 163 matrix 	 8.55815 Gflop/s
40 by 162 matrix 	 8.57531 Gflop/s
40 by 161 matrix 	 8.62866 Gflop/s
40 by 160 matrix 	 8.61395 Gflop/s
40 by 159 matrix 	 8.68468 Gflop/s
40 by 158 matrix 	 8.74455 Gflop/s
40 by 157 matrix 	 8.72583 Gflop/s
40 by 156 matrix 	 8.77518 Gflop/s
40 by 155 matrix 	 8.81273 Gflop/s
40 by 154 matrix 	 8.78598 Gflop/s
40 by 153 matrix 	 8.86883 Gflop/s
40 by 152 matrix 	 8.82921 Gflop/s
40 by 151 matrix 	 8.80688 Gflop/s
40 by 150 matrix 	 8.8302 Gflop/s
40 by 149 matrix 	 8.83602 Gflop/s
40 by 148 matrix 	 8.83645 Gflop/s
40 by 147 matrix 	 8.93631 Gflop/s
40 by 146 matrix 	 8.89847 Gflop/s
40 by 145 matrix 	 8.88969 Gflop/s
40 by 144 matrix 	 8.9627 Gflop/s
40 by 143 matrix 	 8.92912 Gflop/s
40 by 142 matrix 	 8.89184 Gflop/s
40 by 141 matrix 	 8.97509 Gflop/s
40 by 140 matrix 	 8.92036 Gflop/s
40 by 139 matrix 	 8.92161 Gflop/s
40 by 138 matrix 	 9.00525 Gflop/s
40 by 137 matrix 	 8.93652 Gflop/s
40 by 136 matrix 	 8.92503 Gflop/s
40 by 135 matrix 	 9.07668 Gflop/s
40 by 134 matrix 	 8.95538 Gflop/s
40 by 133 matrix 	 8.9418 Gflop/s
40 by 132 matrix 	 9.12291 Gflop/s
40 by 131 matrix 	 8.98124 Gflop/s
40 by 130 matrix 	 8.96969 Gflop/s
40 by 129 matrix 	 9.12157 Gflop/s
40 by 128 matrix 	 8.99983 Gflop/s
40 by 127 matrix 	 9.0181 Gflop/s
40 by 126 matrix 	 9.10433 Gflop/s
40 by 125 matrix 	 8.97149 Gflop/s
40 by 124 matrix 	 8.9376 Gflop/s
40 by 123 matrix 	 9.09503 Gflop/s
40 by 122 matrix 	 8.95291 Gflop/s
40 by 121 matrix 	 8.85458 Gflop/s
40 by 120 matrix 	 9.02032 Gflop/s
40 by 119 matrix 	 8.87405 Gflop/s
40 by 118 matrix 	 8.93599 Gflop/s
40 by 117 matrix 	 9.06917 Gflop/s
40 by 116 matrix 	 8.91259 Gflop/s
40 by 115 matrix 	 8.89841 Gflop/s
40 by 114 matrix 	 8.97365 Gflop/s
40 by 113 matrix 	 8.88885 Gflop/s
40 by 112 matrix 	 8.93731 Gflop/s
40 by 111 matrix 	 8.9899 Gflop/s
40 by 110 matrix 	 8.85894 Gflop/s
40 by 109 matrix 	 8.85841 Gflop/s
40 by 108 matrix 	 9.01544 Gflop/s
40 by 107 matrix 	 8.90474 Gflop/s
40 by 106 matrix 	 8.88283 Gflop/s
40 by 105 matrix 	 9.02759 Gflop/s
40 by 104 matrix 	 8.92288 Gflop/s
40 by 103 matrix 	 8.9674 Gflop/s
40 by 102 matrix 	 8.97265 Gflop/s
40 by 101 matrix 	 8.87004 Gflop/s
40 by 100 matrix 	 8.92782 Gflop/s
40 by 99 matrix 	 8.97809 Gflop/s
40 by 98 matrix 	 8.85359 Gflop/s
40 by 97 matrix 	 8.81673 Gflop/s
40 by 96 matrix 	 9.01923 Gflop/s
40 by 95 matrix 	 8.89144 Gflop/s
40 by 94 matrix 	 8.83 Gflop/s
40 by 93 matrix 	 9.06776 Gflop/s
40 by 92 matrix 	 8.84076 Gflop/s
40 by 91 matrix 	 8.91433 Gflop/s
40 by 90 matrix 	 8.98123 Gflop/s
40 by 89 matrix 	 8.78849 Gflop/s
40 by 88 matrix 	 8.75053 Gflop/s
40 by 87 matrix 	 9.05129 Gflop/s
40 by 86 matrix 	 8.80289 Gflop/s
40 by 85 matrix 	 8.87046 Gflop/s
40 by 84 matrix 	 9.03975 Gflop/s
40 by 83 matrix 	 8.94476 Gflop/s
40 by 82 matrix 	 8.95591 Gflop/s
40 by 81 matrix 	 8.94441 Gflop/s
40 by 80 matrix 	 8.88714 Gflop/s
40 by 79 matrix 	 8.94164 Gflop/s
40 by 78 matrix 	 8.99729 Gflop/s
40 by 77 matrix 	 8.82254 Gflop/s
40 by 76 matrix 	 8.76088 Gflop/s
40 by 75 matrix 	 8.94486 Gflop/s
40 by 74 matrix 	 8.75509 Gflop/s
40 by 73 matrix 	 8.78216 Gflop/s
40 by 72 matrix 	 8.87287 Gflop/s
40 by 71 matrix 	 8.66475 Gflop/s
40 by 70 matrix 	 8.85776 Gflop/s
40 by 69 matrix 	 9.04288 Gflop/s
40 by 68 matrix 	 8.81819 Gflop/s
40 by 67 matrix 	 8.72234 Gflop/s
40 by 66 matrix 	 8.78031 Gflop/s
40 by 65 matrix 	 8.68456 Gflop/s
40 by 64 matrix 	 8.67259 Gflop/s
40 by 63 matrix 	 8.78022 Gflop/s
40 by 62 matrix 	 8.49889 Gflop/s
40 by 61 matrix 	 8.53771 Gflop/s
40 by 60 matrix 	 8.59982 Gflop/s
40 by 59 matrix 	 8.57416 Gflop/s
40 by 58 matrix 	 8.4133 Gflop/s
40 by 57 matrix 	 8.67608 Gflop/s
40 by 56 matrix 	 8.53145 Gflop/s
40 by 55 matrix 	 8.68958 Gflop/s
40 by 54 matrix 	 8.88401 Gflop/s
40 by 53 matrix 	 8.76885 Gflop/s
40 by 52 matrix 	 8.74952 Gflop/s
40 by 51 matrix 	 8.82413 Gflop/s
40 by 50 matrix 	 8.65785 Gflop/s
40 by 49 matrix 	 8.55237 Gflop/s
40 by 48 matrix 	 8.72226 Gflop/s
40 by 47 matrix 	 8.4659 Gflop/s
40 by 46 matrix 	 8.58332 Gflop/s
40 by 45 matrix 	 8.74863 Gflop/s
40 by 44 matrix 	 8.48706 Gflop/s
40 by 43 matrix 	 8.60308 Gflop/s
40 by 42 matrix 	 8.74084 Gflop/s
40 by 41 matrix 	 8.43807 Gflop/s
40 by 40 matrix 	 8.55059 Gflop/s
40 by 39 matrix 	 8.70621 Gflop/s
40 by 38 matrix 	 8.39511 Gflop/s
40 by 37 matrix 	 8.31304 Gflop/s
40 by 36 matrix 	 8.32225 Gflop/s
40 by 35 matrix 	 8.27602 Gflop/s
40 by 34 matrix 	 8.39691 Gflop/s
40 by 33 matrix 	 8.559 Gflop/s
40 by 32 matrix 	 8.28758 Gflop/s
41 by 300 matrix 	 2.1816 Gflop/s
41 by 299 matrix 	 2.18169 Gflop/s
41 by 298 matrix 	 2.18339 Gflop/s
41 by 297 matrix 	 2.18392 Gflop/s
41 by 296 matrix 	 2.1848 Gflop/s
41 by 295 matrix 	 2.18661 Gflop/s
41 by 294 matrix 	 2.18881 Gflop/s
41 by 293 matrix 	 2.18411 Gflop/s
41 by 292 matrix 	 2.22166 Gflop/s
41 by 291 matrix 	 2.2222 Gflop/s
41 by 290 matrix 	 2.22436 Gflop/s
41 by 289 matrix 	 2.22669 Gflop/s
41 by 288 matrix 	 2.22638 Gflop/s
41 by 287 matrix 	 2.22406 Gflop/s
41 by 286 matrix 	 2.22581 Gflop/s
41 by 285 matrix 	 2.23211 Gflop/s
41 by 284 matrix 	 2.23074 Gflop/s
41 by 283 matrix 	 2.23401 Gflop/s
41 by 282 matrix 	 2.23995 Gflop/s
41 by 281 matrix 	 2.23735 Gflop/s
41 by 280 matrix 	 2.24306 Gflop/s
41 by 279 matrix 	 2.24225 Gflop/s
41 by 278 matrix 	 2.24881 Gflop/s
41 by 277 matrix 	 2.25464 Gflop/s
41 by 276 matrix 	 2.25185 Gflop/s
41 by 275 matrix 	 2.25691 Gflop/s
41 by 274 matrix 	 2.26045 Gflop/s
41 by 273 matrix 	 2.25994 Gflop/s
41 by 272 matrix 	 2.25619 Gflop/s
41 by 271 matrix 	 2.2606 Gflop/s
41 by 270 matrix 	 2.26561 Gflop/s
41 by 269 matrix 	 2.26389 Gflop/s
41 by 268 matrix 	 2.26662 Gflop/s
41 by 267 matrix 	 2.26768 Gflop/s
41 by 266 matrix 	 2.27395 Gflop/s
41 by 265 matrix 	 2.27548 Gflop/s
41 by 264 matrix 	 2.27773 Gflop/s
41 by 263 matrix 	 2.27574 Gflop/s
41 by 262 matrix 	 2.27907 Gflop/s
41 by 261 matrix 	 2.28193 Gflop/s
41 by 260 matrix 	 2.28436 Gflop/s
41 by 259 matrix 	 2.2851 Gflop/s
41 by 258 matrix 	 2.29091 Gflop/s
41 by 257 matrix 	 2.2918 Gflop/s
41 by 256 matrix 	 2.29447 Gflop/s
41 by 255 matrix 	 2.29809 Gflop/s
41 by 254 matrix 	 2.30641 Gflop/s
41 by 253 matrix 	 2.30686 Gflop/s
41 by 252 matrix 	 2.31229 Gflop/s
41 by 251 matrix 	 2.31568 Gflop/s
41 by 250 matrix 	 2.31961 Gflop/s
41 by 249 matrix 	 2.32267 Gflop/s
41 by 248 matrix 	 2.32366 Gflop/s
41 by 247 matrix 	 2.32791 Gflop/s
41 by 246 matrix 	 2.33284 Gflop/s
41 by 245 matrix 	 2.33359 Gflop/s
41 by 244 matrix 	 2.33366 Gflop/s
41 by 243 matrix 	 2.3412 Gflop/s
41 by 242 matrix 	 2.34265 Gflop/s
41 by 241 matrix 	 2.34642 Gflop/s
41 by 240 matrix 	 2.34786 Gflop/s
41 by 239 matrix 	 2.35236 Gflop/s
41 by 238 matrix 	 2.35397 Gflop/s
41 by 237 matrix 	 2.35916 Gflop/s
41 by 236 matrix 	 2.36072 Gflop/s
41 by 235 matrix 	 2.36186 Gflop/s
41 by 234 matrix 	 2.36744 Gflop/s
41 by 233 matrix 	 2.37291 Gflop/s
41 by 232 matrix 	 2.37639 Gflop/s
41 by 231 matrix 	 2.38505 Gflop/s
41 by 230 matrix 	 2.38698 Gflop/s
41 by 229 matrix 	 2.38669 Gflop/s
41 by 228 matrix 	 2.39655 Gflop/s
41 by 227 matrix 	 2.40198 Gflop/s
41 by 226 matrix 	 2.4061 Gflop/s
41 by 225 matrix 	 2.41745 Gflop/s
41 by 224 matrix 	 2.43415 Gflop/s
41 by 223 matrix 	 2.44874 Gflop/s
41 by 222 matrix 	 2.473 Gflop/s
41 by 221 matrix 	 2.50199 Gflop/s
41 by 220 matrix 	 2.52185 Gflop/s
41 by 219 matrix 	 2.54363 Gflop/s
41 by 218 matrix 	 2.5772 Gflop/s
41 by 217 matrix 	 2.60533 Gflop/s
41 by 216 matrix 	 2.62528 Gflop/s
41 by 215 matrix 	 2.66255 Gflop/s
41 by 214 matrix 	 2.68766 Gflop/s
41 by 213 matrix 	 2.71773 Gflop/s
41 by 212 matrix 	 2.74442 Gflop/s
41 by 211 matrix 	 2.76419 Gflop/s
41 by 210 matrix 	 2.81031 Gflop/s
41 by 209 matrix 	 2.84558 Gflop/s
41 by 208 matrix 	 2.87335 Gflop/s
41 by 207 matrix 	 2.90315 Gflop/s
