Averages:
  long: 6.37733412121
  wide: 4.6567862417
  square: 6.23832518519
  all: 5.00844661161
 
{'rows': 73.0, 'speed': 3.28567, 'cols': 176.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65655289993
  square: 6.23832518519
  all: 5.00821342583
 
{'rows': 73.0, 'speed': 3.28953, 'cols': 175.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65632029437
  square: 6.23832518519
  all: 5.00798082555
 
{'rows': 73.0, 'speed': 3.29045, 'cols': 174.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65608792446
  square: 6.23832518519
  all: 5.00774841272
 
{'rows': 73.0, 'speed': 3.30909, 'cols': 173.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65585880422
  square: 6.23832518519
  all: 5.00751858477
 
{'rows': 73.0, 'speed': 3.30971, 'cols': 172.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65562986735
  square: 6.23832518519
  all: 5.00728890287
 
{'rows': 73.0, 'speed': 3.32339, 'cols': 171.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65540333447
  square: 6.23832518519
  all: 5.0070611335
 
{'rows': 73.0, 'speed': 3.33254, 'cols': 170.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65517843421
  square: 6.23832518519
  all: 5.00683466324
 
{'rows': 73.0, 'speed': 3.34534, 'cols': 169.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65495578616
  square: 6.23832518519
  all: 5.00660998513
 
{'rows': 73.0, 'speed': 3.35313, 'cols': 168.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65473453773
  square: 6.23832518519
  all: 5.00638642104
 
{'rows': 73.0, 'speed': 3.35158, 'cols': 167.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.6545131011
  square: 6.23832518519
  all: 5.00616270785
 
{'rows': 73.0, 'speed': 3.35737, 'cols': 166.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65429272341
  square: 6.23832518519
  all: 5.00593983779
 
{'rows': 73.0, 'speed': 3.37032, 'cols': 165.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65407462035
  square: 6.23832518519
  all: 5.00571877821
 
{'rows': 73.0, 'speed': 3.37799, 'cols': 164.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65385789402
  square: 6.23832518519
  all: 5.00549881486
 
{'rows': 73.0, 'speed': 3.38139, 'cols': 163.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65364181864
  square: 6.23832518519
  all: 5.00527937036
 
{'rows': 73.0, 'speed': 3.39745, 'cols': 162.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65342854329
  square: 6.23832518519
  all: 5.00506215482
 
{'rows': 73.0, 'speed': 3.4085, 'cols': 161.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65321721609
  square: 6.23832518519
  all: 5.00484649061
 
{'rows': 73.0, 'speed': 3.40492, 'cols': 160.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65300535302
  square: 6.23832518519
  all: 5.00463040113
 
{'rows': 73.0, 'speed': 3.4241, 'cols': 159.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65279681656
  square: 6.23832518519
  all: 5.00441696016
 
{'rows': 73.0, 'speed': 3.43048, 'cols': 158.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65258943332
  square: 6.23832518519
  all: 5.00420443829
 
{'rows': 73.0, 'speed': 3.44036, 'cols': 157.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65238379644
  square: 6.23832518519
  all: 5.00399330768
 
{'rows': 73.0, 'speed': 3.45974, 'cols': 156.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65218151628
  square: 6.23832518519
  all: 5.00378485016
 
{'rows': 73.0, 'speed': 3.46304, 'cols': 155.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65197986434
  square: 6.23832518519
  all: 5.00357689432
 
{'rows': 73.0, 'speed': 3.4736, 'cols': 154.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65178007121
  square: 6.23832518519
  all: 5.0033704197
 
{'rows': 73.0, 'speed': 3.47397, 'cols': 153.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65158040854
  square: 6.23832518519
  all: 5.00316405074
 
{'rows': 73.0, 'speed': 3.48481, 'cols': 152.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65138265085
  square: 6.23832518519
  all: 5.00295919995
 
{'rows': 73.0, 'speed': 3.49069, 'cols': 151.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65118595662
  square: 6.23832518519
  all: 5.00275519763
 
{'rows': 73.0, 'speed': 3.50724, 'cols': 150.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65099213318
  square: 6.23832518519
  all: 5.0025534826
 
{'rows': 73.0, 'speed': 3.51486, 'cols': 149.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65079966627
  square: 6.23832518519
  all: 5.00235284963
 
{'rows': 73.0, 'speed': 3.52208, 'cols': 148.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65060848747
  square: 6.23832518519
  all: 5.00215324434
 
{'rows': 73.0, 'speed': 3.52479, 'cols': 147.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65041783235
  square: 6.23832518519
  all: 5.00195405824
 
{'rows': 73.0, 'speed': 3.52335, 'cols': 146.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65022699797
  square: 6.23832518519
  all: 5.00175473173
 
{'rows': 73.0, 'speed': 3.52755, 'cols': 145.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.65003693922
  square: 6.23832518519
  all: 5.00155602507
 
{'rows': 73.0, 'speed': 3.54197, 'cols': 144.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64984938558
  square: 6.23832518519
  all: 5.00135931536
 
{'rows': 73.0, 'speed': 3.54772, 'cols': 143.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64966286851
  square: 6.23832518519
  all: 5.0011634335
 
{'rows': 73.0, 'speed': 3.55593, 'cols': 142.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64947780372
  square: 6.23832518519
  all: 5.00096871059
 
{'rows': 73.0, 'speed': 3.57751, 'cols': 141.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64929645238
  square: 6.23832518519
  all: 5.00077694733
 
{'rows': 73.0, 'speed': 3.58017, 'cols': 140.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64911561231
  square: 6.23832518519
  all: 5.00058559402
 
{'rows': 73.0, 'speed': 3.58335, 'cols': 139.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64893537122
  square: 6.23832518519
  all: 5.00039472054
 
{'rows': 73.0, 'speed': 3.60602, 'cols': 138.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64875902435
  square: 6.23832518519
  all: 5.00020695125
 
{'rows': 73.0, 'speed': 3.61769, 'cols': 137.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64858471006
  square: 6.23832518519
  all: 5.00002080382
 
{'rows': 73.0, 'speed': 3.61845, 'cols': 136.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64841058316
  square: 6.23832518519
  all: 4.99983480883
 
{'rows': 73.0, 'speed': 3.63815, 'cols': 135.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64823984452
  square: 6.23832518519
  all: 4.99965151568
 
{'rows': 73.0, 'speed': 3.65411, 'cols': 134.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64807186043
  square: 6.23832518519
  all: 4.99947041992
 
{'rows': 73.0, 'speed': 3.6677, 'cols': 133.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64790622909
  square: 6.23832518519
  all: 4.99929120172
 
{'rows': 73.0, 'speed': 3.67976, 'cols': 132.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64774269088
  square: 6.23832518519
  all: 4.99911365447
 
{'rows': 73.0, 'speed': 3.69521, 'cols': 131.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64758181726
  square: 6.23832518519
  all: 4.99893823355
 
{'rows': 73.0, 'speed': 3.6993, 'cols': 130.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64742168862
  square: 6.23832518519
  all: 4.99876341001
 
{'rows': 73.0, 'speed': 3.72333, 'cols': 129.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64726567111
  square: 6.23832518519
  all: 4.9985918655
 
{'rows': 73.0, 'speed': 3.73037, 'cols': 128.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64711089467
  square: 6.23832518519
  all: 4.99842131388
 
{'rows': 73.0, 'speed': 3.74467, 'cols': 127.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64695858397
  square: 6.23832518519
  all: 4.99825273094
 
{'rows': 73.0, 'speed': 3.78598, 'cols': 126.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64681329565
  square: 6.23832518519
  all: 4.99808974724
 
{'rows': 73.0, 'speed': 3.79096, 'cols': 125.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64666889657
  square: 6.23832518519
  all: 4.99792747681
 
{'rows': 73.0, 'speed': 3.79949, 'cols': 124.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64652598516
  square: 6.23832518519
  all: 4.99776639651
 
{'rows': 73.0, 'speed': 3.82595, 'cols': 123.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64638758475
  square: 6.23832518519
  all: 4.99760891547
 
{'rows': 73.0, 'speed': 3.86659, 'cols': 122.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64625608432
  square: 6.23832518519
  all: 4.99745693765
 
{'rows': 73.0, 'speed': 3.87853, 'cols': 121.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64612664138
  square: 6.23832518519
  all: 4.99730660486
 
{'rows': 73.0, 'speed': 3.91042, 'cols': 120.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.646002618
  square: 6.23832518519
  all: 4.99716059645
 
{'rows': 73.0, 'speed': 3.95741, 'cols': 119.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64588655655
  square: 6.23832518519
  all: 4.99702093889
 
{'rows': 73.0, 'speed': 3.96611, 'cols': 118.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64577200034
  square: 6.23832518519
  all: 4.99688248724
 
{'rows': 73.0, 'speed': 4.00136, 'cols': 117.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64566342207
  square: 6.23832518519
  all: 4.99674880623
 
{'rows': 73.0, 'speed': 4.04323, 'cols': 116.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64556193396
  square: 6.23832518519
  all: 4.99662078276
 
{'rows': 73.0, 'speed': 4.04995, 'cols': 115.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64546161193
  square: 6.23832518519
  all: 4.9964936958
 
{'rows': 73.0, 'speed': 4.08646, 'cols': 114.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64536747221
  square: 6.23832518519
  all: 4.99637154362
 
{'rows': 73.0, 'speed': 4.14831, 'cols': 113.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64528377841
  square: 6.23832518519
  all: 4.99625772514
 
{'rows': 73.0, 'speed': 4.17074, 'cols': 112.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64520388889
  square: 6.23832518519
  all: 4.99614694713
 
{'rows': 73.0, 'speed': 4.19721, 'cols': 111.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64512848174
  square: 6.23832518519
  all: 4.99603975044
 
{'rows': 73.0, 'speed': 4.22069, 'cols': 110.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.6450570515
  square: 6.23832518519
  all: 4.99593573249
 
{'rows': 73.0, 'speed': 4.25238, 'cols': 109.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64499097762
  square: 6.23832518519
  all: 4.99583599329
 
{'rows': 73.0, 'speed': 4.29486, 'cols': 108.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64493207268
  square: 6.23832518519
  all: 4.99574197827
 
{'rows': 73.0, 'speed': 4.32202, 'cols': 107.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.6448777561
  square: 6.23832518519
  all: 4.99565163068
 
{'rows': 73.0, 'speed': 4.35084, 'cols': 106.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64482830474
  square: 6.23832518519
  all: 4.99556517163
 
{'rows': 73.0, 'speed': 4.39037, 'cols': 105.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64478551707
  square: 6.23832518519
  all: 4.99548403539
 
{'rows': 73.0, 'speed': 4.39881, 'cols': 104.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64474416274
  square: 6.23832518519
  all: 4.99540405228
 
{'rows': 73.0, 'speed': 4.40331, 'cols': 103.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64470357875
  square: 6.23832518519
  all: 4.99532469374
 
{'rows': 73.0, 'speed': 4.4438, 'cols': 102.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64466981345
  square: 6.23832518519
  all: 4.99525078263
 
{'rows': 73.0, 'speed': 4.4696, 'cols': 101.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64464039489
  square: 6.23832518519
  all: 4.99518034839
 
{'rows': 73.0, 'speed': 4.50588, 'cols': 100.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64461708165
  square: 6.23832518519
  all: 4.99511479368
 
{'rows': 73.0, 'speed': 4.55762, 'cols': 99.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64460246766
  square: 6.23832518519
  all: 4.99505618754
 
{'rows': 73.0, 'speed': 4.60042, 'cols': 98.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64459504703
  square: 6.23832518519
  all: 4.99500332976
 
{'rows': 73.0, 'speed': 4.60381, 'cols': 97.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64458819815
  square: 6.23832518519
  all: 4.99495094014
 
{'rows': 73.0, 'speed': 4.63291, 'cols': 96.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64458623741
  square: 6.23832518519
  all: 4.99490246117
 
{'rows': 73.0, 'speed': 4.66863, 'cols': 95.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64459027363
  square: 6.23832518519
  all: 4.99485877761
 
{'rows': 73.0, 'speed': 4.69367, 'cols': 94.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64459851125
  square: 6.23832518519
  all: 4.99481845783
 
{'rows': 73.0, 'speed': 4.73773, 'cols': 93.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64461413996
  square: 6.23832518519
  all: 4.99478404631
 
{'rows': 73.0, 'speed': 4.77969, 'cols': 92.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64463680369
  square: 6.23832518519
  all: 4.99475525964
 
{'rows': 73.0, 'speed': 4.79206, 'cols': 91.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64466153498
  square: 6.23832518519
  all: 4.99472813596
 
{'rows': 73.0, 'speed': 4.83291, 'cols': 90.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64469310969
  square: 6.23832518519
  all: 4.99470648515
 
{'rows': 73.0, 'speed': 4.85111, 'cols': 89.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64472772598
  square: 6.23832518519
  all: 4.99468727492
 
{'rows': 73.0, 'speed': 4.85762, 'cols': 88.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.6447634222
  square: 6.23832518519
  all: 4.99466894061
 
{'rows': 73.0, 'speed': 4.8964, 'cols': 87.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64480560771
  square: 6.23832518519
  all: 4.99465579778
 
{'rows': 73.0, 'speed': 4.9411, 'cols': 86.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64485527154
  square: 6.23832518519
  all: 4.994648636
 
{'rows': 73.0, 'speed': 4.97855, 'cols': 85.0, 'classification': 'wide', 'pass': False}
Averages:
  long: 6.37733412121
  wide: 4.64491119491
  square: 6.23832518519
  all: 4.99464648349
 
{'rows': 73.0, 'speed': 5.04581, 'cols': 84.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64497836964
  square: 6.23832518519
  all: 4.99465332353
 
{'rows': 73.0, 'speed': 5.03989, 'cols': 83.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64504453007
  square: 6.23832518519
  all: 4.99465937041
 
{'rows': 73.0, 'speed': 5.0624, 'cols': 82.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64511443886
  square: 6.23832518519
  all: 4.99466842422
 
{'rows': 73.0, 'speed': 5.11966, 'cols': 81.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64519391392
  square: 6.23832518519
  all: 4.99468512762
 
{'rows': 73.0, 'speed': 5.15726, 'cols': 80.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64527965841
  square: 6.23832518519
  all: 4.99470685061
 
{'rows': 73.0, 'speed': 5.18183, 'cols': 79.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64536948769
  square: 6.23832518519
  all: 4.99473185037
 
{'rows': 73.0, 'speed': 5.26343, 'cols': 78.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.6454729461
  square: 6.23832518519
  all: 4.99476774379
 
{'rows': 73.0, 'speed': 5.30173, 'cols': 77.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64558277992
  square: 6.23832518519
  all: 4.99480874315
 
{'rows': 73.0, 'speed': 5.30297, 'cols': 76.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64569278447
  square: 6.23832518519
  all: 4.99484989717
 
{'rows': 73.0, 'speed': 5.35893, 'cols': 75.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64581211477
  square: 6.23832518519
  all: 4.99489851248
 
{'rows': 73.0, 'speed': 5.40619, 'cols': 74.0, 'classification': 'wide', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64593931081
  square: 6.23832518519
  all: 4.99495342457
 
{'rows': 73.0, 'speed': 5.4204, 'cols': 73.0, 'classification': 'square', 'pass': True}
Averages:
  long: 6.37733412121
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99501021893
 
{'rows': 73.0, 'speed': 5.47118, 'cols': 72.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37672432705
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99507377603
 
{'rows': 73.0, 'speed': 5.49801, 'cols': 71.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3761333961
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99514089684
 
{'rows': 73.0, 'speed': 5.55381, 'cols': 70.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37558075941
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99521544569
 
{'rows': 73.0, 'speed': 5.58345, 'cols': 69.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37504877099
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99529392929
 
{'rows': 73.0, 'speed': 5.582, 'cols': 68.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37451652349
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99537219851
 
{'rows': 73.0, 'speed': 5.58527, 'cols': 67.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3739871831
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99545088302
 
{'rows': 73.0, 'speed': 5.62057, 'cols': 66.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3734822118
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99553425447
 
{'rows': 73.0, 'speed': 5.6132, 'cols': 65.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37297298058
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99561662088
 
{'rows': 73.0, 'speed': 5.62096, 'cols': 64.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37246962517
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.9957
 
{'rows': 73.0, 'speed': 5.69661, 'cols': 63.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37201754515
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99579344221
 
{'rows': 73.0, 'speed': 5.67583, 'cols': 62.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37155217914
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99588408958
 
{'rows': 73.0, 'speed': 5.68485, 'cols': 61.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37109346025
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99597591497
 
{'rows': 73.0, 'speed': 5.72577, 'cols': 60.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37066267023
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99607316898
 
{'rows': 73.0, 'speed': 5.74436, 'cols': 59.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.37024485657
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99617287408
 
{'rows': 73.0, 'speed': 5.75816, 'cols': 58.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3698368
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99627439115
 
{'rows': 73.0, 'speed': 5.79909, 'cols': 57.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36945655563
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99638133342
 
{'rows': 73.0, 'speed': 5.81958, 'cols': 56.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36909045939
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99649097629
 
{'rows': 73.0, 'speed': 5.80442, 'cols': 55.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36871476381
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99659857105
 
{'rows': 73.0, 'speed': 5.83752, 'cols': 54.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3683615758
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99671054461
 
{'rows': 73.0, 'speed': 5.77876, 'cols': 53.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36796981395
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99681466516
 
{'rows': 73.0, 'speed': 5.76818, 'cols': 52.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36757154714
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99691734957
 
{'rows': 73.0, 'speed': 5.82017, 'cols': 51.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3672083079
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99702692666
 
{'rows': 73.0, 'speed': 5.76638, 'cols': 50.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36680988064
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99712931594
 
{'rows': 73.0, 'speed': 5.76718, 'cols': 49.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3664125116
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99723178443
 
{'rows': 73.0, 'speed': 5.7991, 'cols': 48.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36603680795
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99733847259
 
{'rows': 73.0, 'speed': 5.7634, 'cols': 47.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36563797485
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99744038313
 
{'rows': 73.0, 'speed': 5.74568, 'cols': 46.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36522794974
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99753990955
 
{'rows': 73.0, 'speed': 5.79812, 'cols': 45.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36485312624
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99764638383
 
{'rows': 73.0, 'speed': 5.73919, 'cols': 44.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.3644398745
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99774499335
 
{'rows': 73.0, 'speed': 5.74533, 'cols': 43.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36403122112
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99784439303
 
{'rows': 73.0, 'speed': 5.81807, 'cols': 42.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36367108839
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99795343659
 
{'rows': 73.0, 'speed': 5.75089, 'cols': 41.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36326714568
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.9980535212
 
{'rows': 73.0, 'speed': 5.76675, 'cols': 40.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36287418314
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99815568713
 
{'rows': 73.0, 'speed': 5.79568, 'cols': 39.0, 'classification': 'long', 'pass': True}
Averages:
  long: 6.36250078341
  wide: 4.64593931081
  square: 6.20911357143
  all: 4.99826167043
 
{'rows': 73.0, 'speed': 5.75223, 'cols': 38.0, 'classification': 'long', 'pass': True}
